2013.mtsummit-wmwumttt.9	D07-1110	0.874019
2013.mtsummit-wmwumttt.9	W06-1206	0.870136
C10-2166	W09-3032	0.901765
D07-1110	zhang-kordoni-2006-automated	0.854157
D07-1110	W06-1206	0.248015
D14-1024	2013.mtsummit-wmwumttt.9	0.957795
I11-1086	P08-1070	0.93808
I11-1086	W08-1708	0.695363
I11-1086	nicholson-etal-2008-evaluating	0.870798
I11-1086	zhang-kordoni-2006-automated	0.955308
J09-2001	E03-1044	0.5
konstantopoulos-etal-2012-task	C10-2166	0.5
L18-1075	L18-1528	0.863099
L18-1075	L16-1003	0.435367
L18-1528	L16-1003	0.854754
L18-1528	L18-1075	0.862976
N10-1002	zhang-kordoni-2006-automated	0.860652
N10-1002	zhang-kordoni-2008-robust	0.826589
N10-1002	W07-1217	0.887544
nicholson-etal-2008-evaluating	zhang-kordoni-2006-automated	0.5
nicholson-etal-2008-evaluating	W07-1220	0.5
nicholson-etal-2008-evaluating	W06-1206	0.5
P08-1070	zhang-kordoni-2006-automated	0.948366
P13-5005	D07-1110	0.5
R11-1049	W08-1708	0.874614
R11-1049	zhang-kordoni-2006-automated	0.84341
W06-1206	zhang-kordoni-2006-automated	0.83552
W07-1220	zhang-kordoni-2006-automated	0.930026
W08-1708	zhang-kordoni-2006-automated	0.941759
W08-1708	nicholson-etal-2008-evaluating	0.5
W09-3032	zhang-kordoni-2008-robust	0.897023
W09-3836	W09-3032	0.834151
W09-4107	zhang-kordoni-2006-automated	0.802444
W16-1808	D14-1024	0.494272
W16-1808	2013.mtsummit-wmwumttt.9	0.915092
zhang-kordoni-2008-robust	zhang-kordoni-2006-automated	0.5
zhang-kordoni-2008-robust	W07-1217	0.5
