2006.bcs-1.4	2006.bcs-1.4	0.0530913
bies-etal-2006-linguistic	N06-1024	0.5
kulick-etal-2010-consistent	maamouri-etal-2010-speech	0.5
kulick-etal-2010-consistent	maamouri-etal-2008-diacritic	0.5
kulick-etal-2012-developments	P11-2122	0.5
L16-1405	W13-2301	0.860938
L16-1405	kulick-etal-2010-consistent	0.828918
L16-1405	maamouri-etal-2014-developing	0.850053
maamouri-etal-2010-speech	kulick-etal-2010-consistent	0.5
maamouri-etal-2010-speech	maamouri-etal-2008-enhancing	0.5
maamouri-etal-2012-expanding	maamouri-etal-2010-speech	0.5
maamouri-etal-2012-expanding	kulick-etal-2010-consistent	0.5
maamouri-etal-2014-developing	W13-2301	0.5
N13-1061	P11-2122	0.932454
N13-1061	kulick-etal-2012-developments	0.819494
P10-2063	kulick-etal-2010-consistent	0.814755
P11-2122	W10-4420	0.849308
P14-2109	N12-1031	0.896225
P14-2109	N13-1061	0.836283
P14-2109	P11-2122	0.5
W10-4420	N06-1024	0.853985
W10-4420	N10-1094	0.728979
W14-2904	N13-1061	0.891051
W15-0812	bies-etal-2014-incorporating	0.734052
W15-0812	W14-2904	0.767479
W15-0812	W15-0809	0.3802
W19-6808	kulick-etal-2010-consistent	0.673071
