2021.naacl-main.343	2020.emnlp-main.351	0.762193
A00-1044	A97-1029	0.720136
A00-2030	A97-1029	0.567587
A00-2030	J93-2006	0.5
A83-1014	C80-1008	0.5
A97-1029	J93-2006	0.5
A97-1029	M92-1024	0.5
boisen-etal-2000-annotating	A00-1044	0.5
boisen-etal-2000-annotating	A97-1029	0.5
C80-1008	J77-1008	0.752838
C80-1008	J80-2003	0.5
D09-1008	P08-1066	0.72634
D10-1060	P08-1066	0.875163
D10-1060	D09-1008	0.830299
D11-1133	W10-0908	0.795121
D11-1133	H01-1024	0.824277
H01-1024	A00-2030	0.5
H01-1027	A00-2030	0.5
H05-1039	H01-1024	0.5
H05-1082	A00-2030	0.881672
H05-1082	H01-1027	0.823597
H86-1007	J83-3003	0.5
H86-1017	P84-1030	0.89698
H86-1017	P84-1029	0.5
H89-1013	P87-1005	0.5
H91-1037	H89-1013	0.892892
H91-1037	H90-1069	0.876815
H91-1037	P87-1005	0.839201
H91-1037	H91-1065	0.5
H91-1065	H90-1078	0.773244
H91-1065	H90-1069	0.904241
H91-1065	H89-1013	0.766068
H92-1063	H91-1065	0.868039
H92-1063	H91-1037	0.879452
H93-1045	H91-1065	0.948836
H93-1045	H92-1063	0.5
J10-4005	D09-1008	0.73157
J18-4004	P11-2050	0.852111
J80-2003	J77-1008	0.816091
J83-3003	P84-1030	0.918027
J83-3003	J80-2003	0.891782
J83-3003	P82-1016	0.920505
J83-3003	P84-1024	0.5
J93-2006	P87-1005	0.704984
J93-2006	H89-1013	0.818529
L18-1031	doddington-etal-2004-automatic	0.626228
M91-1006	H91-1065	0.907809
M91-1006	H91-1037	0.5
M91-1021	H90-1069	0.811641
M92-1007	M92-1024	0.878043
M92-1007	H91-1037	0.5
M92-1024	J93-2006	0.5
M92-1024	H91-1037	0.5
M92-1024	H93-1045	0.5
M92-1024	H90-1069	0.5
M92-1024	X93-1019	0.5
M92-1024	H91-1065	0.5
M93-1010	M92-1024	0.848456
M93-1010	H93-1045	0.711868
M93-1010	H91-1037	0.930035
M93-1010	J93-2006	0.692451
M98-1009	A97-1029	0.686516
P11-2050	H01-1024	0.825924
P11-2059	N06-2015	0.5
P84-1024	J83-3003	0.813004
P84-1030	J83-3003	0.5
P84-1030	C80-1008	0.5
P87-1005	1985.tmi-1.23	0.792954
P89-1024	P87-1005	0.804168
P89-1024	P84-1024	0.921129
P89-1024	H89-1013	0.833246
P90-1029	P89-1024	0.547201
P90-1029	H89-1013	0.910681
W10-0908	H01-1024	0.251069
W11-1901	N06-2015	0.528696
W11-1901	doddington-etal-2004-automatic	0.5
X93-1019	M92-1024	0.737512
X93-1019	H93-1045	0.187273
X93-1019	H91-1037	0.307511
X93-1019	J93-2006	0.726013
X96-1028	M92-1024	0.792273
X96-1028	H93-1045	0.727019
X96-1028	H91-1037	0.884911
X96-1028	J93-2006	0.826027
X96-1028	X93-1019	0.5
X98-1014	A97-1029	0.810672
X98-1014	J93-2006	0.5
