2019.gwc-1.4	henrich-hinrichs-2010-gernedit	0.827358
2020.lrec-1.538	Q19-1025	0.851109
2020.lrec-1.538	henrich-hinrichs-2010-gernedit	0.85674
2020.lrec-1.538	W19-5112	0.846054
C10-1052	henrich-hinrichs-2010-gernedit	0.774447
dima-etal-2012-metadata	dima-etal-2012-repository	0.5
dima-etal-2012-repository	dima-etal-2012-metadata	0.5
dima-etal-2012-repository	hinrichs-etal-2010-sustainability	0.5
E09-1047	telljohann-etal-2004-tuba	0.905351
E12-1039	henrich-hinrichs-2010-gernedit	0.882172
heid-etal-2010-corpus	hinrichs-etal-2010-weblicht	0.5
heid-etal-2010-corpus	P10-4005	0.5
heid-etal-2010-term	hinrichs-etal-2010-weblicht	0.5
heid-etal-2010-term	P10-4005	0.5
heid-etal-2010-term	heid-etal-2010-corpus	0.5
henrich-hinrichs-2012-comparative	E12-1039	0.5
hinrichs-etal-2002-hybrid	H01-1072	0.5
hinrichs-etal-2002-hybrid	P01-1045	0.5
hinrichs-etal-2010-weblicht	heid-etal-2010-corpus	0.5
hinrichs-krauwer-2014-clarin	telljohann-etal-2004-tuba	0.5
hinrichs-krauwer-2014-clarin	C10-1052	0.5
hinrichs-krauwer-2014-clarin	P10-4005	0.5
hinrichs-lau-2008-contrast	J88-2002	0.5
hinrichs-zastrow-2012-automatic	telljohann-etal-2004-tuba	0.5
hinrichs-zastrow-2012-automatic	dima-etal-2012-repository	0.5
hinrichs-zastrow-2012-automatic	hinrichs-etal-2010-weblicht	0.5
hinrichs-zastrow-2012-automatic	heid-etal-2010-corpus	0.5
J88-2002	P87-1002	0.5
L18-1206	hinrichs-krauwer-2014-clarin	0.875661
P01-1045	H01-1072	0.5
P10-4004	henrich-hinrichs-2010-gernedit	0.468639
P10-4005	heid-etal-2010-corpus	0.838467
Q19-1025	R11-1058	0.5
W10-1821	telljohann-etal-2004-tuba	0.876416
W12-3624	E09-1047	0.936618
W12-3624	telljohann-etal-2004-tuba	0.831414
W14-0107	henrich-hinrichs-2010-gernedit	0.844238
W14-0109	henrich-hinrichs-2010-gernedit	0.836132
W16-1908	P15-1167	0.833007
W16-2012	henrich-hinrichs-2010-gernedit	0.803084
W16-2012	R11-1058	0.778048
W16-2012	P15-1167	0.84425
W17-0404	telljohann-etal-2004-tuba	0.849413
W17-0404	W04-3231	0.751987
W17-7603	P16-2001	0.84532
W17-7603	E17-2050	0.840181
